sentitweet,themetweet,Date,Number,searchterm,Theme
1,1,2015-10-08,38,NDP,healthcare
1,1,2015-10-09,72,NDP,healthcare
1,1,2015-10-10,47,NDP,healthcare
1,1,2015-10-11,38,NDP,healthcare
1,1,2015-10-12,39,NDP,healthcare
1,1,2015-10-13,44,NDP,healthcare
1,1,2015-10-14,52,NDP,healthcare
1,1,2015-10-15,54,NDP,healthcare
1,1,2015-10-16,38,NDP,healthcare
1,1,2015-10-17,30,NDP,healthcare
1,1,2015-10-18,62,NDP,healthcare
1,1,2015-10-19,84,NDP,healthcare
1,1,2015-10-20,59,NDP,healthcare
1,1,2015-10-21,51,NDP,healthcare
1,1,2015-10-22,52,NDP,healthcare
1,1,2015-10-23,37,NDP,healthcare
1,1,2015-10-24,25,NDP,healthcare
1,1,2015-10-25,26,NDP,healthcare
1,1,2015-10-26,30,NDP,healthcare
1,1,2015-10-27,32,NDP,healthcare
1,1,2015-10-28,37,NDP,healthcare
1,1,2015-10-29,40,NDP,healthcare
1,1,2015-10-30,28,NDP,healthcare
1,1,2015-10-31,19,NDP,healthcare
1,2,2015-09-28,3,NDP,healthcare
1,2,2015-09-29,4,NDP,healthcare
1,2,2015-09-30,6,NDP,healthcare
1,2,2015-10-01,3,NDP,healthcare
1,2,2015-10-02,1,NDP,healthcare
1,2,2015-10-03,1,NDP,healthcare
1,2,2015-10-04,2,NDP,healthcare
1,2,2015-10-05,3,NDP,healthcare
1,2,2015-10-06,12,NDP,healthcare
1,2,2015-10-07,7,NDP,healthcare
1,2,2015-10-08,3,NDP,healthcare
1,2,2015-10-09,5,NDP,healthcare
1,2,2015-10-10,6,NDP,healthcare
1,2,2015-10-11,4,NDP,healthcare
1,2,2015-10-12,7,NDP,healthcare
1,2,2015-10-13,6,NDP,healthcare
1,2,2015-10-14,8,NDP,healthcare
1,2,2015-10-15,2,NDP,healthcare
1,2,2015-10-16,5,NDP,healthcare
1,2,2015-10-17,6,NDP,healthcare
1,2,2015-10-18,7,NDP,healthcare
1,2,2015-10-19,5,NDP,healthcare
1,2,2015-10-20,7,NDP,healthcare
1,2,2015-10-21,3,NDP,healthcare
1,2,2015-10-22,5,NDP,healthcare
1,2,2015-10-23,4,NDP,healthcare
1,2,2015-10-24,3,NDP,healthcare
1,2,2015-10-26,1,NDP,healthcare
1,2,2015-10-27,6,NDP,healthcare
1,2,2015-10-28,4,NDP,healthcare
1,2,2015-10-29,3,NDP,healthcare
1,2,2015-10-30,3,NDP,healthcare
1,2,2015-10-31,1,NDP,healthcare
1,3,2015-10-05,1,NDP,healthcare
1,3,2015-10-06,1,NDP,healthcare
1,3,2015-10-10,2,NDP,healthcare
1,3,2015-10-11,1,NDP,healthcare
1,3,2015-10-12,1,NDP,healthcare
1,3,2015-10-14,4,NDP,healthcare
1,3,2015-10-18,1,NDP,healthcare
1,3,2015-10-20,1,NDP,healthcare
1,3,2015-10-21,1,NDP,healthcare
1,3,2015-10-27,1,NDP,healthcare
1,3,2015-10-28,2,NDP,healthcare
1,4,2015-09-29,2,NDP,healthcare
1,4,2015-10-09,1,NDP,healthcare
1,4,2015-10-13,1,NDP,healthcare
1,4,2015-10-16,1,NDP,healthcare
2,0,2015-09-28,63,NDP,healthcare
2,0,2015-09-29,79,NDP,healthcare
2,0,2015-09-30,73,NDP,healthcare
2,0,2015-10-01,70,NDP,healthcare
2,0,2015-10-02,37,NDP,healthcare
2,0,2015-10-03,62,NDP,healthcare
2,0,2015-10-04,143,NDP,healthcare
2,0,2015-10-05,132,NDP,healthcare
2,0,2015-10-06,67,NDP,healthcare
2,0,2015-10-07,156,NDP,healthcare
2,0,2015-10-08,125,NDP,healthcare
2,0,2015-10-09,136,NDP,healthcare
2,0,2015-10-10,160,NDP,healthcare
2,0,2015-10-11,130,NDP,healthcare
2,0,2015-10-12,138,NDP,healthcare
2,0,2015-10-13,144,NDP,healthcare
2,0,2015-10-14,141,NDP,healthcare
2,0,2015-10-15,112,NDP,healthcare
2,0,2015-10-16,90,NDP,healthcare
2,0,2015-10-17,127,NDP,healthcare
2,0,2015-10-18,141,NDP,healthcare
2,0,2015-10-19,250,NDP,healthcare
2,0,2015-10-20,214,NDP,healthcare
2,0,2015-10-21,195,NDP,healthcare
2,0,2015-10-22,169,NDP,healthcare
2,0,2015-10-23,153,NDP,healthcare
2,0,2015-10-24,99,NDP,healthcare
2,0,2015-10-25,69,NDP,healthcare
2,0,2015-10-26,100,NDP,healthcare
2,0,2015-10-27,176,NDP,healthcare
2,0,2015-10-28,116,NDP,healthcare
2,0,2015-10-29,82,NDP,healthcare
2,0,2015-10-30,75,NDP,healthcare
2,0,2015-10-31,58,NDP,healthcare
2,1,2015-09-28,7,NDP,healthcare
2,1,2015-09-29,5,NDP,healthcare
2,1,2015-09-30,12,NDP,healthcare
2,1,2015-10-01,15,NDP,healthcare
2,1,2015-10-02,12,NDP,healthcare
2,1,2015-10-03,6,NDP,healthcare
2,1,2015-10-04,20,NDP,healthcare
2,1,2015-10-05,14,NDP,healthcare
2,1,2015-10-06,11,NDP,healthcare
2,1,2015-10-07,14,NDP,healthcare
2,1,2015-10-08,13,NDP,healthcare
2,1,2015-10-09,31,NDP,healthcare
2,1,2015-10-10,54,NDP,healthcare
2,1,2015-10-11,30,NDP,healthcare
2,1,2015-10-12,20,NDP,healthcare
2,1,2015-10-13,15,NDP,healthcare
2,1,2015-10-14,13,NDP,healthcare
2,1,2015-10-15,39,NDP,healthcare
2,1,2015-10-16,8,NDP,healthcare
2,1,2015-10-17,14,NDP,healthcare
2,1,2015-10-18,27,NDP,healthcare
2,1,2015-10-19,25,NDP,healthcare
2,1,2015-10-20,32,NDP,healthcare
2,1,2015-10-21,27,NDP,healthcare
2,1,2015-10-22,11,NDP,healthcare
2,1,2015-10-23,6,NDP,healthcare
2,1,2015-10-24,12,NDP,healthcare
2,1,2015-10-25,11,NDP,healthcare
2,1,2015-10-26,13,NDP,healthcare
2,1,2015-10-27,15,NDP,healthcare
2,1,2015-10-28,8,NDP,healthcare
2,1,2015-10-29,86,NDP,healthcare
2,1,2015-10-30,6,NDP,healthcare
2,1,2015-10-31,8,NDP,healthcare
2,2,2015-09-28,1,NDP,healthcare
2,2,2015-09-30,1,NDP,healthcare
2,2,2015-10-01,1,NDP,healthcare
2,2,2015-10-04,1,NDP,healthcare
2,2,2015-10-05,1,NDP,healthcare
2,2,2015-10-08,1,NDP,healthcare
2,2,2015-10-09,7,NDP,healthcare
2,2,2015-10-10,4,NDP,healthcare
2,2,2015-10-11,4,NDP,healthcare
2,2,2015-10-13,3,NDP,healthcare
2,2,2015-10-16,2,NDP,healthcare
2,2,2015-10-17,1,NDP,healthcare
2,2,2015-10-19,2,NDP,healthcare
2,2,2015-10-20,2,NDP,healthcare
2,2,2015-10-21,2,NDP,healthcare
2,2,2015-10-22,3,NDP,healthcare
2,2,2015-10-27,1,NDP,healthcare
2,3,2015-10-02,2,NDP,healthcare
2,3,2015-10-06,2,NDP,healthcare
2,3,2015-10-07,2,NDP,healthcare
2,3,2015-10-09,2,NDP,healthcare
2,3,2015-10-11,1,NDP,healthcare
2,4,2015-10-12,1,NDP,healthcare
2,5,2015-10-09,1,NDP,healthcare
3,0,2015-09-28,15,NDP,healthcare
3,0,2015-09-29,13,NDP,healthcare
3,0,2015-09-30,10,NDP,healthcare
3,0,2015-10-01,9,NDP,healthcare
3,0,2015-10-02,6,NDP,healthcare
3,0,2015-10-03,8,NDP,healthcare
3,0,2015-10-04,25,NDP,healthcare
3,0,2015-10-05,20,NDP,healthcare
3,0,2015-10-06,9,NDP,healthcare
3,0,2015-10-07,32,NDP,healthcare
3,0,2015-10-08,49,NDP,healthcare
3,0,2015-10-09,45,NDP,healthcare
3,0,2015-10-10,30,NDP,healthcare
3,0,2015-10-11,28,NDP,healthcare
3,0,2015-10-12,35,NDP,healthcare
3,0,2015-10-13,20,NDP,healthcare
3,0,2015-10-14,17,NDP,healthcare
3,0,2015-10-15,18,NDP,healthcare
3,0,2015-10-16,31,NDP,healthcare
3,0,2015-10-17,23,NDP,healthcare
3,0,2015-10-18,51,NDP,healthcare
3,0,2015-10-19,66,NDP,healthcare
3,0,2015-10-20,62,NDP,healthcare
3,0,2015-10-21,42,NDP,healthcare
3,0,2015-10-22,57,NDP,healthcare
3,0,2015-10-23,33,NDP,healthcare
3,0,2015-10-24,21,NDP,healthcare
3,0,2015-10-25,7,NDP,healthcare
3,0,2015-10-26,13,NDP,healthcare
3,0,2015-10-27,27,NDP,healthcare
3,0,2015-10-28,12,NDP,healthcare
3,0,2015-10-29,19,NDP,healthcare
3,0,2015-10-30,26,NDP,healthcare
3,0,2015-10-31,14,NDP,healthcare
3,1,2015-09-29,2,NDP,healthcare
3,1,2015-09-30,1,NDP,healthcare
3,1,2015-10-01,4,NDP,healthcare
3,1,2015-10-03,3,NDP,healthcare
3,1,2015-10-04,4,NDP,healthcare
3,1,2015-10-05,6,NDP,healthcare
3,1,2015-10-06,2,NDP,healthcare
3,1,2015-10-07,4,NDP,healthcare
3,1,2015-10-08,2,NDP,healthcare
3,1,2015-10-09,13,NDP,healthcare
3,1,2015-10-10,7,NDP,healthcare
3,1,2015-10-11,3,NDP,healthcare
3,1,2015-10-12,5,NDP,healthcare
3,1,2015-10-13,3,NDP,healthcare
3,1,2015-10-14,6,NDP,healthcare
3,1,2015-10-15,7,NDP,healthcare
3,1,2015-10-16,1,NDP,healthcare
3,1,2015-10-17,2,NDP,healthcare
3,1,2015-10-18,5,NDP,healthcare
3,1,2015-10-19,7,NDP,healthcare
3,1,2015-10-20,10,NDP,healthcare
3,1,2015-10-21,6,NDP,healthcare
3,1,2015-10-22,3,NDP,healthcare
3,1,2015-10-24,5,NDP,healthcare
3,1,2015-10-25,1,NDP,healthcare
3,1,2015-10-26,3,NDP,healthcare
3,1,2015-10-27,2,NDP,healthcare
3,1,2015-10-28,5,NDP,healthcare
3,1,2015-10-29,4,NDP,healthcare
3,1,2015-10-30,1,NDP,healthcare
3,1,2015-10-31,1,NDP,healthcare
3,2,2015-09-29,1,NDP,healthcare
3,2,2015-10-07,1,NDP,healthcare
3,2,2015-10-11,2,NDP,healthcare
3,2,2015-10-12,1,NDP,healthcare
3,2,2015-10-16,1,NDP,healthcare
3,2,2015-10-19,1,NDP,healthcare
3,2,2015-10-22,1,NDP,healthcare
3,3,2015-10-06,2,NDP,healthcare
4,0,2015-09-29,4,NDP,healthcare
4,0,2015-09-30,1,NDP,healthcare
4,0,2015-10-02,3,NDP,healthcare
4,0,2015-10-03,3,NDP,healthcare
4,0,2015-10-04,6,NDP,healthcare
4,0,2015-10-05,2,NDP,healthcare
4,0,2015-10-06,1,NDP,healthcare
4,0,2015-10-07,4,NDP,healthcare
4,0,2015-10-08,3,NDP,healthcare
4,0,2015-10-09,4,NDP,healthcare
4,0,2015-10-10,9,NDP,healthcare
4,0,2015-10-11,6,NDP,healthcare
4,0,2015-10-12,7,NDP,healthcare
4,0,2015-10-14,8,NDP,healthcare
4,0,2015-10-15,3,NDP,healthcare
4,0,2015-10-16,2,NDP,healthcare
4,0,2015-10-18,8,NDP,healthcare
4,0,2015-10-19,10,NDP,healthcare
4,0,2015-10-20,23,NDP,healthcare
4,0,2015-10-21,8,NDP,healthcare
4,0,2015-10-22,10,NDP,healthcare
4,0,2015-10-23,1,NDP,healthcare
4,0,2015-10-24,3,NDP,healthcare
4,0,2015-10-25,3,NDP,healthcare
4,0,2015-10-26,6,NDP,healthcare
4,0,2015-10-27,3,NDP,healthcare
4,0,2015-10-28,2,NDP,healthcare
4,0,2015-10-29,6,NDP,healthcare
4,0,2015-10-30,2,NDP,healthcare
4,0,2015-10-31,8,NDP,healthcare
4,1,2015-09-28,1,NDP,healthcare
4,1,2015-10-07,1,NDP,healthcare
4,1,2015-10-12,3,NDP,healthcare
4,1,2015-10-13,1,NDP,healthcare
4,1,2015-10-14,1,NDP,healthcare
4,1,2015-10-15,2,NDP,healthcare
4,1,2015-10-20,1,NDP,healthcare
4,1,2015-10-22,2,NDP,healthcare
4,1,2015-10-23,1,NDP,healthcare
4,1,2015-10-25,1,NDP,healthcare
4,2,2015-10-11,1,NDP,healthcare
4,2,2015-10-14,1,NDP,healthcare
4,2,2015-10-15,1,NDP,healthcare
4,3,2015-10-29,1,NDP,healthcare
5,0,2015-10-05,1,NDP,healthcare
5,0,2015-10-08,1,NDP,healthcare
5,0,2015-10-09,1,NDP,healthcare
5,0,2015-10-13,5,NDP,healthcare
5,0,2015-10-17,1,NDP,healthcare
5,0,2015-10-20,1,NDP,healthcare
5,0,2015-10-21,7,NDP,healthcare
5,0,2015-10-22,1,NDP,healthcare
5,0,2015-10-26,1,NDP,healthcare
5,0,2015-10-29,1,NDP,healthcare
5,0,2015-10-31,1,NDP,healthcare
5,1,2015-10-20,1,NDP,healthcare
5,2,2015-10-09,1,NDP,healthcare
5,2,2015-10-29,3,NDP,healthcare
6,0,2015-10-12,1,NDP,healthcare
6,0,2015-10-20,1,NDP,healthcare
6,0,2015-10-22,4,NDP,healthcare
7,1,2015-10-17,2,NDP,healthcare
-5,0,2015-10-10,2,oct19,healthcare
-4,0,2015-10-16,1,oct19,healthcare
-3,0,2015-10-15,2,oct19,healthcare
-3,0,2015-10-17,1,oct19,healthcare
-3,0,2015-10-18,1,oct19,healthcare
-3,0,2015-10-19,1,oct19,healthcare
-2,0,2015-10-09,1,oct19,healthcare
-2,0,2015-10-11,2,oct19,healthcare
-2,0,2015-10-14,2,oct19,healthcare
-2,0,2015-10-15,4,oct19,healthcare
-2,0,2015-10-16,2,oct19,healthcare
-2,0,2015-10-17,5,oct19,healthcare
-2,0,2015-10-18,4,oct19,healthcare
-2,0,2015-10-19,3,oct19,healthcare
-2,1,2015-10-19,1,oct19,healthcare
-1,0,2015-10-09,4,oct19,healthcare
-1,0,2015-10-10,6,oct19,healthcare
-1,0,2015-10-11,6,oct19,healthcare
-1,0,2015-10-12,5,oct19,healthcare
-1,0,2015-10-13,3,oct19,healthcare
-1,0,2015-10-14,18,oct19,healthcare
-1,0,2015-10-15,15,oct19,healthcare
-1,0,2015-10-16,30,oct19,healthcare
-1,0,2015-10-17,15,oct19,healthcare
-1,0,2015-10-18,16,oct19,healthcare
-1,0,2015-10-19,28,oct19,healthcare
-1,0,2015-10-31,2,oct19,healthcare
-1,1,2015-10-14,1,oct19,healthcare
-1,1,2015-10-16,1,oct19,healthcare
-1,1,2015-10-17,2,oct19,healthcare
-1,1,2015-10-18,5,oct19,healthcare
-1,1,2015-10-19,2,oct19,healthcare
-1,2,2015-10-16,1,oct19,healthcare
0,0,2015-10-09,17,oct19,healthcare
0,0,2015-10-10,28,oct19,healthcare
0,0,2015-10-11,25,oct19,healthcare
0,0,2015-10-12,31,oct19,healthcare
0,0,2015-10-13,33,oct19,healthcare
0,0,2015-10-14,53,oct19,healthcare
0,0,2015-10-15,36,oct19,healthcare
0,0,2015-10-16,77,oct19,healthcare
0,0,2015-10-17,62,oct19,healthcare
0,0,2015-10-18,184,oct19,healthcare
0,0,2015-10-19,471,oct19,healthcare
0,0,2015-10-22,3,oct19,healthcare
0,0,2015-10-23,1,oct19,healthcare
0,0,2015-10-24,1,oct19,healthcare
0,0,2015-10-26,4,oct19,healthcare
0,0,2015-10-27,4,oct19,healthcare
0,0,2015-10-28,1,oct19,healthcare
0,0,2015-10-30,1,oct19,healthcare
0,0,NA,1,oct19,healthcare
0,1,2015-10-10,2,oct19,healthcare
0,1,2015-10-12,2,oct19,healthcare
0,1,2015-10-13,1,oct19,healthcare
0,1,2015-10-15,8,oct19,healthcare
0,1,2015-10-16,5,oct19,healthcare
0,1,2015-10-17,2,oct19,healthcare
0,1,2015-10-18,27,oct19,healthcare
0,1,2015-10-19,61,oct19,healthcare
0,2,2015-10-16,1,oct19,healthcare
0,2,2015-10-17,1,oct19,healthcare
0,2,2015-10-19,2,oct19,healthcare
1,0,2015-10-09,7,oct19,healthcare
1,0,2015-10-10,6,oct19,healthcare
1,0,2015-10-11,8,oct19,healthcare
1,0,2015-10-12,4,oct19,healthcare
1,0,2015-10-13,9,oct19,healthcare
1,0,2015-10-14,10,oct19,healthcare
1,0,2015-10-15,22,oct19,healthcare
1,0,2015-10-16,35,oct19,healthcare
1,0,2015-10-17,17,oct19,healthcare
1,0,2015-10-18,31,oct19,healthcare
1,0,2015-10-19,136,oct19,healthcare
1,0,2015-10-29,1,oct19,healthcare
1,1,2015-10-13,1,oct19,healthcare
1,1,2015-10-15,1,oct19,healthcare
1,1,2015-10-17,3,oct19,healthcare
1,1,2015-10-18,6,oct19,healthcare
1,1,2015-10-19,6,oct19,healthcare
2,0,2015-10-09,4,oct19,healthcare
2,0,2015-10-12,1,oct19,healthcare
2,0,2015-10-13,2,oct19,healthcare
2,0,2015-10-14,2,oct19,healthcare
2,0,2015-10-15,5,oct19,healthcare
2,0,2015-10-16,2,oct19,healthcare
2,0,2015-10-17,2,oct19,healthcare
2,0,2015-10-18,1,oct19,healthcare
2,0,2015-10-19,14,oct19,healthcare
2,1,2015-10-14,1,oct19,healthcare
2,1,2015-10-16,1,oct19,healthcare
2,1,2015-10-19,1,oct19,healthcare
2,2,2015-10-14,1,oct19,healthcare
2,2,2015-10-16,2,oct19,healthcare
2,2,2015-10-19,2,oct19,healthcare
3,0,2015-10-13,1,oct19,healthcare
3,0,2015-10-15,4,oct19,healthcare
3,0,2015-10-17,1,oct19,healthcare
3,0,2015-10-18,1,oct19,healthcare
3,0,2015-10-19,9,oct19,healthcare
4,0,2015-10-19,4,oct19,healthcare
-6,0,2015-10-08,1,Trudeau,healthcare
-6,0,2015-10-11,1,Trudeau,healthcare
-6,0,2015-10-12,1,Trudeau,healthcare
-6,0,2015-10-14,2,Trudeau,healthcare
-6,0,2015-10-17,1,Trudeau,healthcare
-6,1,2015-10-09,1,Trudeau,healthcare
-5,0,2015-10-03,1,Trudeau,healthcare
-5,0,2015-10-04,1,Trudeau,healthcare
-5,0,2015-10-07,2,Trudeau,healthcare
-5,0,2015-10-09,1,Trudeau,healthcare
-5,0,2015-10-11,1,Trudeau,healthcare
-5,0,2015-10-12,2,Trudeau,healthcare
-5,0,2015-10-13,1,Trudeau,healthcare
-5,0,2015-10-16,1,Trudeau,healthcare
-5,0,2015-10-18,3,Trudeau,healthcare
-5,0,2015-10-23,1,Trudeau,healthcare
-5,0,2015-10-24,1,Trudeau,healthcare
-5,0,2015-10-27,1,Trudeau,healthcare
-5,1,2015-10-19,1,Trudeau,healthcare
-4,0,2015-09-28,2,Trudeau,healthcare
-4,0,2015-09-29,2,Trudeau,healthcare
-4,0,2015-09-30,2,Trudeau,healthcare
-4,0,2015-10-01,2,Trudeau,healthcare
-4,0,2015-10-04,4,Trudeau,healthcare
-4,0,2015-10-05,3,Trudeau,healthcare
-4,0,2015-10-07,5,Trudeau,healthcare
-4,0,2015-10-08,1,Trudeau,healthcare
-4,0,2015-10-09,2,Trudeau,healthcare
-4,0,2015-10-10,1,Trudeau,healthcare
-4,0,2015-10-11,1,Trudeau,healthcare
-4,0,2015-10-12,2,Trudeau,healthcare
-4,0,2015-10-13,4,Trudeau,healthcare
-4,0,2015-10-14,1,Trudeau,healthcare
-4,0,2015-10-15,9,Trudeau,healthcare
-4,0,2015-10-16,8,Trudeau,healthcare
-4,0,2015-10-17,7,Trudeau,healthcare
-4,0,2015-10-18,8,Trudeau,healthcare
-4,0,2015-10-19,2,Trudeau,healthcare
-4,0,2015-10-20,3,Trudeau,healthcare
-4,0,2015-10-21,2,Trudeau,healthcare
-4,0,2015-10-22,2,Trudeau,healthcare
-4,0,2015-10-23,4,Trudeau,healthcare
-4,0,2015-10-24,2,Trudeau,healthcare
-4,0,2015-10-25,2,Trudeau,healthcare
-4,0,2015-10-27,1,Trudeau,healthcare
-4,0,2015-10-28,4,Trudeau,healthcare
-4,0,2015-10-30,2,Trudeau,healthcare
-4,0,2015-10-31,5,Trudeau,healthcare
-4,1,2015-10-06,1,Trudeau,healthcare
-4,1,2015-10-15,1,Trudeau,healthcare
-4,1,2015-10-17,2,Trudeau,healthcare
-4,1,2015-10-31,2,Trudeau,healthcare
-3,0,2015-09-28,5,Trudeau,healthcare
-3,0,2015-09-29,13,Trudeau,healthcare
-3,0,2015-09-30,22,Trudeau,healthcare
-3,0,2015-10-01,12,Trudeau,healthcare
-3,0,2015-10-02,14,Trudeau,healthcare
-3,0,2015-10-03,12,Trudeau,healthcare
-3,0,2015-10-04,15,Trudeau,healthcare
-3,0,2015-10-05,15,Trudeau,healthcare
-3,0,2015-10-06,6,Trudeau,healthcare
-3,0,2015-10-07,17,Trudeau,healthcare
-3,0,2015-10-08,17,Trudeau,healthcare
-3,0,2015-10-09,15,Trudeau,healthcare
-3,0,2015-10-10,17,Trudeau,healthcare
-3,0,2015-10-11,20,Trudeau,healthcare
-3,0,2015-10-12,21,Trudeau,healthcare
-3,0,2015-10-13,31,Trudeau,healthcare
-3,0,2015-10-14,24,Trudeau,healthcare
-3,0,2015-10-15,70,Trudeau,healthcare
-3,0,2015-10-16,20,Trudeau,healthcare
-3,0,2015-10-17,27,Trudeau,healthcare
-3,0,2015-10-18,13,Trudeau,healthcare
-3,0,2015-10-19,13,Trudeau,healthcare
-3,0,2015-10-20,9,Trudeau,healthcare
-3,0,2015-10-21,14,Trudeau,healthcare
-3,0,2015-10-22,19,Trudeau,healthcare
-3,0,2015-10-23,12,Trudeau,healthcare
-3,0,2015-10-24,11,Trudeau,healthcare
-3,0,2015-10-25,8,Trudeau,healthcare
-3,0,2015-10-26,9,Trudeau,healthcare
-3,0,2015-10-27,11,Trudeau,healthcare
-3,0,2015-10-28,12,Trudeau,healthcare
-3,0,2015-10-30,20,Trudeau,healthcare
-3,0,2015-10-31,16,Trudeau,healthcare
-3,1,2015-09-29,3,Trudeau,healthcare
-3,1,2015-10-04,2,Trudeau,healthcare
-3,1,2015-10-05,1,Trudeau,healthcare
-3,1,2015-10-07,2,Trudeau,healthcare
-3,1,2015-10-09,1,Trudeau,healthcare
-3,1,2015-10-11,2,Trudeau,healthcare
-3,1,2015-10-12,2,Trudeau,healthcare
-3,1,2015-10-13,2,Trudeau,healthcare
-3,1,2015-10-15,1,Trudeau,healthcare
-3,1,2015-10-16,1,Trudeau,healthcare
-3,1,2015-10-17,4,Trudeau,healthcare
-3,1,2015-10-18,3,Trudeau,healthcare
-3,1,2015-10-19,4,Trudeau,healthcare
-3,1,2015-10-20,1,Trudeau,healthcare
-3,1,2015-10-21,1,Trudeau,healthcare
-3,1,2015-10-22,1,Trudeau,healthcare
-3,1,2015-10-26,2,Trudeau,healthcare
-3,1,2015-10-28,1,Trudeau,healthcare
-3,1,2015-10-31,1,Trudeau,healthcare
-3,2,2015-10-10,1,Trudeau,healthcare
-3,2,2015-10-12,1,Trudeau,healthcare
-3,2,2015-10-16,1,Trudeau,healthcare
-3,2,2015-10-17,2,Trudeau,healthcare
-2,0,2015-09-28,46,Trudeau,healthcare
-2,0,2015-09-29,63,Trudeau,healthcare
-2,0,2015-09-30,60,Trudeau,healthcare
-2,0,2015-10-01,78,Trudeau,healthcare
-2,0,2015-10-02,58,Trudeau,healthcare
-2,0,2015-10-03,36,Trudeau,healthcare
-2,0,2015-10-04,70,Trudeau,healthcare
-2,0,2015-10-05,141,Trudeau,healthcare
-2,0,2015-10-06,38,Trudeau,healthcare
-2,0,2015-10-07,63,Trudeau,healthcare
-2,0,2015-10-08,87,Trudeau,healthcare
-2,0,2015-10-09,70,Trudeau,healthcare
-2,0,2015-10-10,78,Trudeau,healthcare
-2,0,2015-10-11,82,Trudeau,healthcare
-2,0,2015-10-12,95,Trudeau,healthcare
-2,0,2015-10-13,107,Trudeau,healthcare
-2,0,2015-10-14,67,Trudeau,healthcare
-2,0,2015-10-15,120,Trudeau,healthcare
-2,0,2015-10-16,76,Trudeau,healthcare
-2,0,2015-10-17,76,Trudeau,healthcare
-2,0,2015-10-18,103,Trudeau,healthcare
-2,0,2015-10-19,92,Trudeau,healthcare
-2,0,2015-10-20,52,Trudeau,healthcare
-2,0,2015-10-21,68,Trudeau,healthcare
-2,0,2015-10-22,55,Trudeau,healthcare
-2,0,2015-10-23,108,Trudeau,healthcare
-2,0,2015-10-24,97,Trudeau,healthcare
-2,0,2015-10-25,70,Trudeau,healthcare
-2,0,2015-10-26,46,Trudeau,healthcare
-2,0,2015-10-27,97,Trudeau,healthcare
-2,0,2015-10-28,104,Trudeau,healthcare
-2,0,2015-10-30,60,Trudeau,healthcare
-2,0,2015-10-31,88,Trudeau,healthcare
-2,1,2015-09-28,4,Trudeau,healthcare
-2,1,2015-09-29,2,Trudeau,healthcare
-2,1,2015-10-01,3,Trudeau,healthcare
-2,1,2015-10-02,2,Trudeau,healthcare
-2,1,2015-10-03,1,Trudeau,healthcare
-2,1,2015-10-04,2,Trudeau,healthcare
-2,1,2015-10-05,2,Trudeau,healthcare
-2,1,2015-10-06,3,Trudeau,healthcare
-2,1,2015-10-07,3,Trudeau,healthcare
-2,1,2015-10-08,1,Trudeau,healthcare
-2,1,2015-10-09,10,Trudeau,healthcare
-2,1,2015-10-10,6,Trudeau,healthcare
-2,1,2015-10-11,1,Trudeau,healthcare
-2,1,2015-10-12,8,Trudeau,healthcare
-2,1,2015-10-13,7,Trudeau,healthcare
-2,1,2015-10-14,2,Trudeau,healthcare
-2,1,2015-10-15,3,Trudeau,healthcare
-2,1,2015-10-16,9,Trudeau,healthcare
-2,1,2015-10-17,8,Trudeau,healthcare
-2,1,2015-10-18,6,Trudeau,healthcare
-2,1,2015-10-19,3,Trudeau,healthcare
-2,1,2015-10-20,5,Trudeau,healthcare
-2,1,2015-10-21,2,Trudeau,healthcare
-2,1,2015-10-22,7,Trudeau,healthcare
-2,1,2015-10-23,3,Trudeau,healthcare
-2,1,2015-10-24,2,Trudeau,healthcare
-2,1,2015-10-25,2,Trudeau,healthcare
-2,1,2015-10-26,6,Trudeau,healthcare
-2,1,2015-10-27,3,Trudeau,healthcare
-2,1,2015-10-28,7,Trudeau,healthcare
-2,1,2015-10-30,2,Trudeau,healthcare
-2,1,2015-10-31,3,Trudeau,healthcare
-2,2,2015-09-28,1,Trudeau,healthcare
-2,2,2015-09-30,1,Trudeau,healthcare
-2,2,2015-10-06,1,Trudeau,healthcare
-2,2,2015-10-10,1,Trudeau,healthcare
-2,2,2015-10-12,1,Trudeau,healthcare
-2,2,2015-10-13,1,Trudeau,healthcare
-2,2,2015-10-14,1,Trudeau,healthcare
-2,2,2015-10-16,1,Trudeau,healthcare
-2,2,2015-10-19,1,Trudeau,healthcare
-2,2,2015-10-25,1,Trudeau,healthcare
-2,2,2015-10-30,1,Trudeau,healthcare
-2,2,2015-10-31,1,Trudeau,healthcare
-2,3,2015-10-06,2,Trudeau,healthcare
-2,4,2015-10-05,1,Trudeau,healthcare
-2,5,2015-10-07,1,Trudeau,healthcare
-1,0,2015-09-28,131,Trudeau,healthcare
-1,0,2015-09-29,151,Trudeau,healthcare
-1,0,2015-09-30,148,Trudeau,healthcare
-1,0,2015-10-01,170,Trudeau,healthcare
-1,0,2015-10-02,159,Trudeau,healthcare
-1,0,2015-10-03,154,Trudeau,healthcare
-1,0,2015-10-04,207,Trudeau,healthcare
-1,0,2015-10-05,327,Trudeau,healthcare
-1,0,2015-10-06,152,Trudeau,healthcare
-1,0,2015-10-07,244,Trudeau,healthcare
-1,0,2015-10-08,367,Trudeau,healthcare
-1,0,2015-10-09,289,Trudeau,healthcare
-1,0,2015-10-10,359,Trudeau,healthcare
-1,0,2015-10-11,366,Trudeau,healthcare
-1,0,2015-10-12,442,Trudeau,healthcare
-1,0,2015-10-13,354,Trudeau,healthcare
-1,0,2015-10-14,314,Trudeau,healthcare
